satnum,satname,vmag,delta,flux,JD0,JD1,camid,type,version,annulus,launch,sun_alt,sun_az,inc,alt,az,range,ra,dec,height,phase_angle,vmag_norm_550,vmag_norm_1000
51790U,STARLINK-3631,4.777187525074565,0.04255254278569094,79114.84793430378,2459876.520592355,2459876.520666232,LSC,standard,1.5,18689,2022-02-25,-19.646929697246755,243.4985158402853,53.2143,76.02866967802537,246.82204566795463,562.8692458913524,20.881358424452873,-33.9455478787791,549.9200286283052,95.69282749792355,4.726963371139935,6.025149923668716
51790U,STARLINK-3631,4.774033125254483,0.03647963648006269,82654.97727113303,2459876.520666232,2459876.520740109,LSC,standard,1.5,19613,2022-02-25,-19.66767911003055,243.48179540711337,53.2143,76.71802031479686,226.80484668029584,561.4826124805862,21.10044399507298,-37.88605169241993,550.0357594218686,96.90605822145373,4.729165013021092,6.027351565549873
51790U,STARLINK-3631,4.823323823601854,0.03552475210808902,79615.2634834652,2459876.520740109,2459876.520813987,LSC,standard,1.5,20369,2022-02-25,-19.688425625267303,243.46506847200106,53.2143,75.79255866095491,207.15479047761102,563.6365244806829,21.34313296755877,-41.72435552043687,550.1515097102689,98.06595756901214,4.770141629702208,6.068328182230989
51790U,STARLINK-3631,5.027514553919257,0.03545035765258217,65821.03890904182,2459876.520813987,2459876.520887864,LSC,standard,1.5,20117,2022-02-25,-19.70916937071841,243.4483349233898,53.2143,73.56048524386932,191.53234646839857,569.2905578577486,21.611785823080673,-45.39011631397034,550.2672627881977,99.1520808237641,4.952658097652284,6.250844650181064
51790U,STARLINK-3631,5.646267610949064,0.04294716650853506,37549.76661992712,2459876.520887864,2459876.520961742,LSC,standard,1.5,17513,2022-02-25,-19.72990968972304,243.43159528276325,53.2143,70.54658634427007,180.37663036832066,578.3413580330249,21.908378301663486,-48.81636653748582,550.3829975404252,100.1483775414516,5.537159806194365,6.835346358723146
51790U,STARLINK-3631,6.167793169221641,0.05426997217457568,24568.42784842874,2459876.520961742,2459876.521035619,LSC,standard,1.5,10583,2022-02-25,-19.750647363740153,243.41484891108973,53.2143,67.15957781005751,172.55809082782363,590.6324781425994,22.234126797846837,-51.94394975785149,550.4987008473494,101.04432473633717,6.013019993707602,7.3112065462363836
47739U,STARLINK-2150,5.979784307173704,0.0838068868902011,28040.8007924728,2459876.538321544,2459876.538395422,LSC,visorsat,1.0,9869,2021-03-04,-24.532539087054406,239.28850252506842,53.05630000000001,57.832119713147065,223.8762032757013,645.0888435814315,20.083324746964657,-48.52665110986771,556.9550456736146,83.36495186859443,5.633500099142423,6.931686651671204
47739U,STARLINK-2150,5.88535629883698,0.085243081381551,30452.085615385527,2459876.538395422,2459876.538469299,LSC,visorsat,1.0,10415,2021-03-04,-24.552471220575452,239.2700688310956,53.05630000000001,61.543307527685535,224.32605779257415,623.4127377982973,20.406294909279243,-46.71397882781183,556.8349270931158,86.93201593064396,5.613291387828058,6.911477940356837
48367U,STARLINK-2643,5.258956290812824,0.05455838436860662,50796.631655908444,2459876.520592355,2459876.520666232,LSC,visorsat,1.0,17429,2021-05-04,-19.646929697246755,243.4985158402853,53.0539,77.90701403024225,356.7528840348649,564.7609067136898,21.870162707390044,-17.287404419327046,555.6112280049181,113.9919387834867,5.20144660424561,6.49963315677439
48367U,STARLINK-2643,5.171869881769558,0.0510497913340935,54509.19700235953,2459876.520813987,2459876.520887864,LSC,visorsat,1.0,20411,2021-05-04,-19.70916937071841,243.4483349233898,53.0539,81.29315565158268,81.88092654678188,559.5273476583262,22.572183204111912,-27.790614352619468,555.9656507639902,117.9380728741936,5.1345767386647,6.432763291193481
48367U,STARLINK-2643,5.890776196819102,0.10526929493983996,27138.892452751228,2459876.520887864,2459876.520961742,LSC,visorsat,1.0,10499,2021-05-04,-19.72990968972304,243.43159528276325,53.0539,78.10421295406236,101.59406818727935,564.8685697591966,22.83248172307533,-31.075043636930392,556.0840560059767,118.8721896447513,5.832852591638006,7.131039144166787
48367U,STARLINK-2643,5.187931486957275,0.0461729447069159,56549.375128683445,2459876.520961742,2459876.521035619,LSC,visorsat,1.0,19991,2021-05-04,-19.750647363740153,243.41484891108973,53.0539,74.24205207958079,112.15552846840909,573.6420193014005,23.104451851948248,-34.15773637105721,556.2025672410953,119.58737868156064,5.096540154860995,6.3947267073897756
48367U,STARLINK-2643,6.126355544124536,0.09834389524605551,24789.140539655946,2459876.521109496,2459876.521183373,LSC,visorsat,1.0,9827,2021-05-04,-19.79211293505438,243.38133742851372,53.0539,66.22559216365781,122.29112097284812,600.8226114616887,23.67620502222127,-39.555856407605795,556.4398275552695,120.37924302099447,5.934437648510564,7.232624201039345
48367U,STARLINK-2643,6.271652277940142,0.10239284159996069,22849.786858178406,2459876.521183373,2459876.521257251,LSC,visorsat,1.0,9365,2021-05-04,-19.812841218602706,243.36457198901377,53.0539,62.371474501218515,125.0228328169143,618.8053797667266,23.9711650663918,-41.82251422094799,556.5585439403222,120.49013812209981,6.015695321858041,7.313881874386821
47772U,STARLINK-2195,6.112312558897706,0.04238396767468234,26736.002439110067,2459876.522439276,2459876.522513153,LSC,visorsat,1.0,10457,2021-03-04,-20.16475066515426,243.07857161286674,53.056400000000004,76.21254220147952,198.1001058765996,569.417543936557,21.576198646950825,-42.34332992239461,556.7125126606855,100.16423703460868,6.036971787524458,7.335158340053239
47772U,STARLINK-2195,6.102084741427996,0.09250806128937168,24868.193879493676,2459876.52266069,2459876.522734554,LSC,visorsat,1.0,9239,2021-03-04,-20.226699375261337,243.02795498484755,53.056400000000004,84.27716549457722,115.98993803379341,556.5357125897455,22.369429856064436,-31.742589717912985,556.3533884152213,113.59840536903535,6.076432998887689,7.37461955141647
47772U,STARLINK-2195,4.981508676861088,0.042427863240463215,69273.97203179057,2459876.522734554,2459876.522808431,LSC,visorsat,1.0,20495,2021-03-04,-20.247359371544793,243.0110560893111,53.056400000000004,81.64701058445141,82.48133231592725,559.321954370968,22.593817764329152,-27.95378032902624,556.233737970269,118.09024655546744,4.9450127919049365,6.243199344433717
47772U,STARLINK-2195,5.162912327758123,0.05061643283770782,58325.034404540864,2459876.522808431,2459876.522882309,LSC,visorsat,1.0,14741,2021-03-04,-20.26801990357434,242.99414764720385,53.056400000000004,77.73067397976234,67.70390998923327,565.6220691598976,22.799929418149407,-24.149702057721004,556.1141725604864,122.48924180787526,5.102094044204334,6.400280596733115
47772U,STARLINK-2195,5.182319381986263,0.06027453803780004,54839.9245173841,2459876.522882309,2459876.522956186,LSC,visorsat,1.0,14531,2021-03-04,-20.288677451359355,242.9772325282706,53.056400000000004,73.52682186193314,60.398848058763555,575.3204852509441,22.9891644925111,-20.392073486839667,555.9947299441473,126.74053495147409,5.084583639035758,6.382770191564539
47772U,STARLINK-2195,5.507803059571128,0.0759378038535698,40564.63888371226,2459876.522956186,2459876.523030064,LSC,visorsat,1.0,11045,2021-03-04,-20.30933175146759,242.960310939713,53.056400000000004,69.33338540181968,56.17171307934707,588.2488272147688,23.163007382642995,-16.73277122227989,555.8754289604725,130.79828841144268,5.361811157038449,6.6599977095672305
47772U,STARLINK-2195,6.0005954478893155,0.08979961299076863,25791.915701831986,2459876.523030064,2459876.52310394,LSC,visorsat,1.0,9911,2021-03-04,-20.32998319142336,242.94338255544682,53.056400000000004,65.26646859892575,53.440644155794466,604.1997178054216,23.322917621250586,-13.212369371181822,555.7562846373027,134.62691250994638,5.79650630487132,7.094692857400101
51788U,STARLINK-3641,4.979377312846756,0.041040288086789764,66819.04680340573,2459876.524285966,2459876.524359843,LSC,standard,1.5,20411,2022-02-25,-20.680570149090574,242.65459295121892,53.2155,63.82281385211871,256.1403728532624,604.296147427643,19.979559252427958,-32.12014611501609,549.8137748959392,85.15214426929583,4.774941632830858,6.073128185359639
51788U,STARLINK-3641,5.692055753229228,0.1267962362402951,34498.59254432316,2459876.524359843,2459876.52443372,LSC,standard,1.5,8399,2022-02-25,-20.701164641478428,242.6375452638696,53.2155,65.46878151447036,246.63366545466653,597.0134410839652,20.129793386231036,-36.09990397793433,549.9290385159441,86.21846511281447,5.513948656252218,6.812135208780999
51788U,STARLINK-3641,5.553111823960576,0.08638296237997739,38633.4750465972,2459876.52443372,2459876.524507592,LSC,standard,1.5,10835,2022-02-25,-20.721755825748655,242.62049098638877,53.2155,66.45169177843344,235.9251395965557,593.0032778610512,20.298258924677356,-40.10948499257931,550.044321179717,87.31417476580711,5.389639801633816,6.687826354162596
51788U,STARLINK-3641,5.067871251544348,0.04273192908659871,63684.16698591731,2459876.524507592,2459876.52458147,LSC,standard,1.5,20117,2022-02-25,-20.742342531032715,242.60343108084172,53.2155,66.64593644751736,224.61463646479675,592.3319153006156,20.488229481238175,-44.09233244241732,550.1595989254456,88.42210895125696,4.906859032049851,6.205045584578631
51788U,STARLINK-3641,5.259040699193569,0.04396079164222823,54007.687018843746,2459876.52458147,2459876.524655353,LSC,standard,1.5,19865,2022-02-25,-20.76292773889766,242.58636306752618,53.2155,66.02516933411466,213.53304448353123,595.0104095099181,20.70361631372656,-47.98806912529286,550.2748710132811,89.52416461490111,5.088231328499591,6.386417881028371
51788U,STARLINK-3641,6.198246051383483,0.0959185234706195,24793.210127011716,2459876.524655353,2459876.524729224,LSC,standard,1.5,10583,2022-02-25,-20.783511056310623,242.56928726161652,53.2155,64.674629626028,203.42029144315185,600.994251481704,20.948917954220256,-51.7337049467497,550.3901177756256,90.60235944232184,6.005707908905188,7.303894461433969
48603U,STARLINK-2714,5.99218507645978,0.05058351200481208,28001.689925813367,2459876.851759681,2459876.851833559,LSC,visorsat,1.0,10667,2021-05-15,-19.222190282221245,116.31444843931688,53.05490000000001,80.95005606662382,139.62064798430734,561.7354521875097,6.376982465557639,-35.94676125004898,557.6760982102389,100.88083769839385,5.946339354492076,7.244525907020856
48603U,STARLINK-2714,6.2126832270518,0.05853683372779461,23308.006477635747,2459876.851833559,2459876.851907441,LSC,visorsat,1.0,9701,2021-05-15,-19.201372921778013,116.29788757591014,53.05490000000001,76.32194184186064,139.4039798994739,570.2816552080534,6.660396257833377,-39.14226431394043,557.7913312172811,96.55786006019339,6.134049667290586,7.432236219819367
44751U,STARLINK-1046,5.117911183413158,0.040851205992582094,62058.52316311744,2459876.534701857,2459876.534775712,LSC,standard,0.9,13985,2019-11-11,-23.55135307878615,240.18211168696226,53.055600000000005,66.68978369014366,199.5377393325993,599.4216819961115,21.447561368828133,-50.82927812785104,556.9349918345206,95.25816397305103,4.9310623909479965,6.229248943476777
44751U,STARLINK-1046,5.884917793590809,0.07269415904847504,30114.814106288213,2459876.534775712,2459876.534849589,LSC,standard,0.9,9071,2019-11-11,-23.57146172221279,240.16406328720322,53.055600000000005,70.53997142890917,194.38462363041575,585.1204086392398,21.782107023173335,-48.036076692762066,556.8143933989027,99.44048700539183,5.750505009568179,7.048691562096959
51771U,STARLINK-3614,5.709707354220665,0.08193832631333806,32605.464470848725,2459876.839423235,2459876.839497112,LSC,standard,1.5,10793,2022-02-25,-22.654377145980387,119.17269534745442,53.2164,68.71214079118981,157.53434450637107,583.659682423951,6.405784393719943,-48.41329990705814,549.4568855486942,95.52092457206751,5.5807223291923815,6.878908881721163
51771U,STARLINK-3614,5.393401499385375,0.059411410515917785,47458.935981373594,2459876.839570989,2459876.839644867,LSC,standard,1.5,12347,2022-02-25,-22.61381543643217,119.13731386310559,53.2164,70.63132681191107,131.47826949994743,576.8469982650063,6.878860200245519,-40.719252774075464,549.2147684793356,93.65368900281018,5.289911761673187,6.588098314201968
51771U,STARLINK-3614,5.551252431744386,0.08581632674802368,39121.70212739294,2459876.839644867,2459876.839718744,LSC,standard,1.5,11087,2022-02-25,-22.59352903565509,119.11963379553366,53.2164,70.06189042118025,117.83443679935633,578.5932579561331,7.077135076864888,-36.71828063975574,549.09376893102,92.66288017266487,5.441199035537806,6.739385588066586
51771U,STARLINK-3614,5.070757715312524,0.032571729231674014,61013.711323689626,2459876.839718744,2459876.839792621,LSC,standard,1.5,20369,2022-02-25,-22.573239410857116,119.10196124449605,53.2164,68.54803862530075,105.6300657578782,583.7539956029939,7.254381259086335,-32.701811612674526,548.9728351291946,91.65717248020351,4.941421831851715,6.239608384380496
51771U,STARLINK-3614,6.025505791720892,0.04046008922482634,26658.69290975218,2459876.839792621,2459876.839866498,LSC,standard,1.5,9995,2022-02-25,-22.55294643760936,119.08429609199047,53.2164,66.326634869336,95.52579555139538,592.2399351632614,7.413494353141982,-28.728792922797435,548.8519839828174,90.6542250687511,5.864830795047976,7.163017347576757
44744U,STARLINK-1039,5.596785565870183,0.09371602413460481,37671.96132255206,2459876.542089033,2459876.542162911,LSC,standard,0.9,10961,2019-11-11,-25.544050104218865,238.33822437228784,53.05650000000001,53.19614311589158,238.26997999987717,677.8426300097392,19.556336529699745,-41.82246438498562,557.0167234132022,78.73398819677911,5.142954621080974,6.441141173609754
48667U,STARLINK-2735,1.7010460237719016,0.0371944908290809,1462720.8991804575,2459876.852793952,2459876.852867829,LSC,visorsat,1.0,20243,2021-05-26,-18.930484553104648,116.08317091629513,53.055,77.67907127035714,151.85334565180975,566.9960173071831,6.42338138431221,-39.90088411228221,557.364651806649,98.81326758298725,1.6349594295791892,2.9331459821079697
48667U,STARLINK-2735,1.7993436634665478,0.03539623150982567,1322479.6297216702,2459876.852867829,2459876.852941707,LSC,visorsat,1.0,20201,2021-05-26,-18.909626172492448,116.06669768200845,53.055,73.23596381707628,148.23871231349244,577.6543117397644,6.721806634114478,-42.97147265376777,557.4806167903815,94.55263364229482,1.6928170141340508,2.991003566662832
48667U,STARLINK-2735,2.3563151769383666,0.054077168643314834,758206.9717886184,2459876.852941707,2459876.853015584,LSC,visorsat,1.0,14615,2021-05-26,-18.888764732868303,116.05023054460652,53.055,68.93428264187735,146.17675462579916,591.4898969187717,7.036821143041429,-45.74106504122641,557.5965787949864,90.4579140041092,2.198391969614355,3.4965785221431354
48667U,STARLINK-2735,2.432808458392355,0.044840818234205645,738691.1158619317,2459876.853015584,2459876.853089461,LSC,visorsat,1.0,16673,2021-05-26,-18.86790050004222,116.03376970587232,53.055,64.82446791634446,144.84439170698695,608.2850288933824,7.365855898662761,-48.18003063338253,557.7125189772241,86.56016220250481,2.214086267154114,3.5122728196828947
49450U,STARLINK-3127,5.89522761994594,0.06810720824428573,30481.811022471742,2459876.521996012,2459876.52206989,LSC,standard,1.5,10625,2021-11-13,-20.040647720584417,243.17972814663221,53.217200000000005,55.87269726074757,240.1935964800528,648.2571037674811,19.29787816584474,-40.42131668586204,548.5502782101751,75.94906374148485,5.538304644528656,6.836491197057438
49450U,STARLINK-3127,5.135950341411773,0.0352106843839018,64792.0959742247,2459876.52206989,2459876.522143767,LSC,standard,1.5,20243,2021-11-13,-20.061339483228092,243.1628848424981,53.217200000000005,59.25180356252931,243.05803431935817,626.7452813519529,19.57497770460432,-38.52028050677471,548.4255617970146,79.30688201409228,4.852308424279972,6.150494976808753
49450U,STARLINK-3127,5.012465244583769,0.037304317796003204,68411.43376842079,2459876.522143767,2459876.522217644,LSC,standard,1.5,20285,2021-11-13,-20.082027900524483,243.14603524063452,53.217200000000005,62.756428574813555,246.80776317560552,607.7617960576126,19.853085466922646,-36.341763845356176,548.3009235733987,82.88310982391415,4.795611707929267,6.093798260458048
49450U,STARLINK-3127,4.948007080471811,0.036126311483315826,73151.65361363899,2459876.522217644,2459876.522291522,LSC,standard,1.5,20537,2021-11-13,-20.10271309998232,243.12917922901542,53.217200000000005,66.31692042809183,251.8721419903022,591.5509722003023,20.12967982592441,-33.88638016053202,548.1763806683979,86.665503957452,4.789859665696769,6.08804621822555
49450U,STARLINK-3127,4.93557002973353,0.03688711366732686,71896.10091099459,2459876.522291522,2459876.522365399,LSC,standard,1.5,20873,2021-11-13,-20.12339560008806,243.11231637652193,53.217200000000005,69.8094566968853,258.94500820450685,578.3465989646097,20.40233256443906,-31.166103440147968,548.0519478233981,90.63191384179157,4.826442547176762,6.124629099705542
